"","index","id","name","date","record_identifier","status_of_system","maximum_sustained_wind_knots","maximum_pressure","year.x","anomaly"
"1053",44768,"AL052006","DEBBY",2006-08-28,"","TS",25,1012,2006,0.6899
"1054",44769,"AL062006","ERNESTO",2006-08-24,"","TS",30,1008,2006,0.6899
"1055",44770,"AL062006","ERNESTO",2006-08-25,"","TS",30,1007,2006,0.6899
"1056",44771,"AL062006","ERNESTO",2006-08-25,"","TS",30,1005,2006,0.6899
"1057",44772,"AL062006","ERNESTO",2006-08-25,"","TS",35,1005,2006,0.6899
"1058",44773,"AL062006","ERNESTO",2006-08-25,"","TS",35,1004,2006,0.6899
"1059",44774,"AL062006","ERNESTO",2006-08-26,"","TS",40,1002,2006,0.6899
"1060",44775,"AL062006","ERNESTO",2006-08-26,"","TS",45,999,2006,0.6899
"1061",44776,"AL062006","ERNESTO",2006-08-26,"","TS",50,997,2006,0.6899
"1062",44777,"AL062006","ERNESTO",2006-08-26,"","TS",55,997,2006,0.6899
"1063",44778,"AL062006","ERNESTO",2006-08-27,"","TS",55,995,2006,0.6899
"1064",44779,"AL062006","ERNESTO",2006-08-27,"","HU",65,992,2006,0.6899
"1065",44780,"AL062006","ERNESTO",2006-08-27,"","TS",55,997,2006,0.6899
"1066",44781,"AL062006","ERNESTO",2006-08-27,"","TS",45,1002,2006,0.6899
"1067",44782,"AL062006","ERNESTO",2006-08-28,"","TS",40,1003,2006,0.6899
"1068",44783,"AL062006","ERNESTO",2006-08-28,"","TS",40,1004,2006,0.6899
"1069",44784,"AL062006","ERNESTO",2006-08-28,"L","TS",35,1005,2006,0.6899
"1070",44785,"AL062006","ERNESTO",2006-08-28,"","TS",35,1005,2006,0.6899
"1071",44786,"AL062006","ERNESTO",2006-08-28,"","TS",35,1007,2006,0.6899
"1072",44787,"AL062006","ERNESTO",2006-08-29,"","TS",35,1007,2006,0.6899
"1073",44788,"AL062006","ERNESTO",2006-08-29,"","TS",40,1006,2006,0.6899
"1074",44789,"AL062006","ERNESTO",2006-08-29,"","TS",40,1006,2006,0.6899
"1075",44790,"AL062006","ERNESTO",2006-08-29,"","TS",40,1005,2006,0.6899
"1076",44791,"AL062006","ERNESTO",2006-08-30,"","TS",40,1004,2006,0.6899
"1077",44792,"AL062006","ERNESTO",2006-08-30,"L","TS",40,1003,2006,0.6899
"1078",44793,"AL062006","ERNESTO",2006-08-30,"L","TS",40,1003,2006,0.6899
"1079",44794,"AL062006","ERNESTO",2006-08-30,"","TS",40,1003,2006,0.6899
"1080",44795,"AL062006","ERNESTO",2006-08-30,"","TS",35,1002,2006,0.6899
"1081",44796,"AL062006","ERNESTO",2006-08-30,"","TS",35,1001,2006,0.6899
"1082",44797,"AL062006","ERNESTO",2006-08-31,"","TS",35,1000,2006,0.6899
"1083",44798,"AL062006","ERNESTO",2006-08-31,"","TS",45,999,2006,0.6899
"1084",44799,"AL062006","ERNESTO",2006-08-31,"","TS",55,995,2006,0.6899
"1085",44800,"AL062006","ERNESTO",2006-08-31,"","TS",60,993,2006,0.6899
"1086",44801,"AL062006","ERNESTO",2006-09-01,"","TS",60,988,2006,0.67427
"1087",44802,"AL062006","ERNESTO",2006-09-01,"L","TS",60,985,2006,0.67427
"1088",44803,"AL062006","ERNESTO",2006-09-01,"","TS",50,985,2006,0.67427
"1089",44804,"AL062006","ERNESTO",2006-09-01,"","TS",30,991,2006,0.67427
"1090",44805,"AL062006","ERNESTO",2006-09-01,"","TS",40,997,2006,0.67427
"1091",44806,"AL062006","ERNESTO",2006-09-02,"","TS",40,1002,2006,0.67427
"1092",44807,"AL062006","ERNESTO",2006-09-02,"","TS",40,1005,2006,0.67427
"1093",44808,"AL062006","ERNESTO",2006-09-02,"","TS",40,1007,2006,0.67427
"1094",44809,"AL062006","ERNESTO",2006-09-02,"","TS",40,1010,2006,0.67427
"1095",44810,"AL062006","ERNESTO",2006-09-03,"","TS",35,1012,2006,0.67427
"1096",44811,"AL062006","ERNESTO",2006-09-03,"","TS",25,1014,2006,0.67427
"1097",44812,"AL062006","ERNESTO",2006-09-03,"","TS",20,1014,2006,0.67427
"1098",44813,"AL062006","ERNESTO",2006-09-03,"","TS",20,1015,2006,0.67427
"1099",44814,"AL062006","ERNESTO",2006-09-04,"","TS",20,1015,2006,0.67427
"1100",44815,"AL062006","ERNESTO",2006-09-04,"","TS",20,1014,2006,0.67427
"1101",44816,"AL072006","FLORENCE",2006-09-03,"","TS",30,1007,2006,0.67427
"1102",44817,"AL072006","FLORENCE",2006-09-04,"","TS",30,1007,2006,0.67427
"1103",44818,"AL072006","FLORENCE",2006-09-04,"","TS",30,1007,2006,0.67427
"1104",44819,"AL072006","FLORENCE",2006-09-04,"","TS",30,1007,2006,0.67427
"1105",44820,"AL072006","FLORENCE",2006-09-04,"","TS",30,1007,2006,0.67427
"1106",44821,"AL072006","FLORENCE",2006-09-05,"","TS",30,1007,2006,0.67427
"1107",44822,"AL072006","FLORENCE",2006-09-05,"","TS",35,1007,2006,0.67427
"1108",44823,"AL072006","FLORENCE",2006-09-05,"","TS",35,1005,2006,0.67427
"1109",44824,"AL072006","FLORENCE",2006-09-05,"","TS",40,1003,2006,0.67427
"1110",44825,"AL072006","FLORENCE",2006-09-06,"","TS",40,1003,2006,0.67427
"1111",44826,"AL072006","FLORENCE",2006-09-06,"","TS",40,1003,2006,0.67427
"1112",44827,"AL072006","FLORENCE",2006-09-06,"","TS",45,1003,2006,0.67427
"1113",44828,"AL072006","FLORENCE",2006-09-06,"","TS",45,1000,2006,0.67427
"1114",44829,"AL072006","FLORENCE",2006-09-07,"","TS",45,1000,2006,0.67427
"1115",44830,"AL072006","FLORENCE",2006-09-07,"","TS",45,1000,2006,0.67427
"1116",44831,"AL072006","FLORENCE",2006-09-07,"","TS",40,1002,2006,0.67427
"1117",44832,"AL072006","FLORENCE",2006-09-07,"","TS",40,1002,2006,0.67427
"1118",44833,"AL072006","FLORENCE",2006-09-08,"","TS",40,1002,2006,0.67427
"1119",44834,"AL072006","FLORENCE",2006-09-08,"","TS",40,1002,2006,0.67427
"1120",44835,"AL072006","FLORENCE",2006-09-08,"","TS",40,1002,2006,0.67427
"1121",44836,"AL072006","FLORENCE",2006-09-08,"","TS",45,1000,2006,0.67427
"1122",44837,"AL072006","FLORENCE",2006-09-09,"","TS",50,997,2006,0.67427
"1123",44838,"AL072006","FLORENCE",2006-09-09,"","TS",50,993,2006,0.67427
"1124",44839,"AL072006","FLORENCE",2006-09-09,"","TS",50,992,2006,0.67427
"1125",44840,"AL072006","FLORENCE",2006-09-09,"","TS",50,991,2006,0.67427
"1126",44841,"AL072006","FLORENCE",2006-09-10,"","TS",60,987,2006,0.67427
"1127",44842,"AL072006","FLORENCE",2006-09-10,"","HU",70,980,2006,0.67427
"1128",44843,"AL072006","FLORENCE",2006-09-10,"","HU",75,978,2006,0.67427
"1129",44844,"AL072006","FLORENCE",2006-09-10,"","HU",80,976,2006,0.67427
"1130",44845,"AL072006","FLORENCE",2006-09-11,"","HU",80,975,2006,0.67427
"1131",44846,"AL072006","FLORENCE",2006-09-11,"","HU",70,977,2006,0.67427
"1132",44847,"AL072006","FLORENCE",2006-09-11,"","HU",75,974,2006,0.67427
"1133",44848,"AL072006","FLORENCE",2006-09-11,"","HU",75,974,2006,0.67427
"1134",44849,"AL072006","FLORENCE",2006-09-12,"","HU",70,975,2006,0.67427
"1135",44850,"AL072006","FLORENCE",2006-09-12,"","HU",65,976,2006,0.67427
"1136",44851,"AL072006","FLORENCE",2006-09-12,"","HU",65,976,2006,0.67427
"1137",44852,"AL072006","FLORENCE",2006-09-12,"","HU",65,977,2006,0.67427
"1138",44853,"AL072006","FLORENCE",2006-09-13,"","TS",70,978,2006,0.67427
"1139",44854,"AL072006","FLORENCE",2006-09-13,"","TS",70,972,2006,0.67427
"1140",44855,"AL072006","FLORENCE",2006-09-13,"","TS",70,967,2006,0.67427
"1141",44856,"AL072006","FLORENCE",2006-09-13,"","TS",70,963,2006,0.67427
"1142",44857,"AL072006","FLORENCE",2006-09-14,"","TS",65,965,2006,0.67427
"1143",44858,"AL072006","FLORENCE",2006-09-14,"","TS",60,967,2006,0.67427
"1144",44859,"AL072006","FLORENCE",2006-09-14,"","TS",55,970,2006,0.67427
"1145",44860,"AL072006","FLORENCE",2006-09-14,"","TS",50,976,2006,0.67427
"1146",44861,"AL072006","FLORENCE",2006-09-15,"","TS",45,981,2006,0.67427
"1147",44862,"AL072006","FLORENCE",2006-09-15,"","TS",45,982,2006,0.67427
"1148",44863,"AL072006","FLORENCE",2006-09-15,"","TS",45,984,2006,0.67427
"1149",44864,"AL072006","FLORENCE",2006-09-15,"","TS",40,986,2006,0.67427
"1150",44865,"AL072006","FLORENCE",2006-09-16,"","TS",40,987,2006,0.67427
"1151",44866,"AL072006","FLORENCE",2006-09-16,"","TS",40,987,2006,0.67427
"1152",44867,"AL072006","FLORENCE",2006-09-16,"","TS",40,985,2006,0.67427
"1153",44868,"AL072006","FLORENCE",2006-09-16,"","TS",40,983,2006,0.67427
"1154",44869,"AL072006","FLORENCE",2006-09-17,"","TS",40,980,2006,0.67427
"1155",44870,"AL072006","FLORENCE",2006-09-17,"","TS",40,980,2006,0.67427
"1156",44871,"AL072006","FLORENCE",2006-09-17,"","TS",40,979,2006,0.67427
"1157",44872,"AL072006","FLORENCE",2006-09-17,"","TS",45,978,2006,0.67427
"1158",44873,"AL072006","FLORENCE",2006-09-18,"","TS",50,976,2006,0.67427
"1159",44874,"AL072006","FLORENCE",2006-09-18,"","TS",50,977,2006,0.67427
"1160",44875,"AL072006","FLORENCE",2006-09-18,"","TS",50,978,2006,0.67427
"1161",44876,"AL072006","FLORENCE",2006-09-18,"","TS",50,979,2006,0.67427
"1162",44877,"AL072006","FLORENCE",2006-09-19,"","TS",50,982,2006,0.67427
"1163",44878,"AL082006","GORDON",2006-09-10,"","TS",25,1012,2006,0.67427
"1164",44879,"AL082006","GORDON",2006-09-11,"","TS",30,1011,2006,0.67427
"1165",44880,"AL082006","GORDON",2006-09-11,"","TS",30,1010,2006,0.67427
"1166",44881,"AL082006","GORDON",2006-09-11,"","TS",35,1008,2006,0.67427
"1167",44882,"AL082006","GORDON",2006-09-11,"","TS",40,1005,2006,0.67427
"1168",44883,"AL082006","GORDON",2006-09-12,"","TS",50,1003,2006,0.67427
"1169",44884,"AL082006","GORDON",2006-09-12,"","TS",50,1000,2006,0.67427
"1170",44885,"AL082006","GORDON",2006-09-12,"","TS",50,998,2006,0.67427
"1171",44886,"AL082006","GORDON",2006-09-12,"","TS",55,994,2006,0.67427
"1172",44887,"AL082006","GORDON",2006-09-13,"","HU",65,987,2006,0.67427
"1173",44888,"AL082006","GORDON",2006-09-13,"","HU",70,984,2006,0.67427
"1174",44889,"AL082006","GORDON",2006-09-13,"","HU",80,980,2006,0.67427
"1175",44890,"AL082006","GORDON",2006-09-13,"","HU",95,965,2006,0.67427
"1176",44891,"AL082006","GORDON",2006-09-14,"","HU",105,955,2006,0.67427
"1177",44892,"AL082006","GORDON",2006-09-14,"","HU",105,956,2006,0.67427
"1178",44893,"AL082006","GORDON",2006-09-14,"","HU",105,956,2006,0.67427
"1179",44894,"AL082006","GORDON",2006-09-14,"","HU",105,958,2006,0.67427
"1180",44895,"AL082006","GORDON",2006-09-15,"","HU",100,960,2006,0.67427
"1181",44896,"AL082006","GORDON",2006-09-15,"","HU",95,965,2006,0.67427
"1182",44897,"AL082006","GORDON",2006-09-15,"","HU",85,973,2006,0.67427
"1183",44898,"AL082006","GORDON",2006-09-15,"","HU",80,976,2006,0.67427
"1184",44899,"AL082006","GORDON",2006-09-16,"","HU",75,980,2006,0.67427
"1185",44900,"AL082006","GORDON",2006-09-16,"","HU",70,983,2006,0.67427
"1186",44901,"AL082006","GORDON",2006-09-16,"","HU",65,987,2006,0.67427
"1187",44902,"AL082006","GORDON",2006-09-16,"","HU",65,987,2006,0.67427
"1188",44903,"AL082006","GORDON",2006-09-17,"","HU",65,987,2006,0.67427
"1189",44904,"AL082006","GORDON",2006-09-17,"","HU",65,987,2006,0.67427
"1190",44905,"AL082006","GORDON",2006-09-17,"","HU",70,983,2006,0.67427
"1191",44906,"AL082006","GORDON",2006-09-17,"","HU",70,983,2006,0.67427
"1192",44907,"AL082006","GORDON",2006-09-18,"","HU",75,981,2006,0.67427
"1193",44908,"AL082006","GORDON",2006-09-18,"","HU",75,979,2006,0.67427
"1194",44909,"AL082006","GORDON",2006-09-18,"","HU",80,976,2006,0.67427
"1195",44910,"AL082006","GORDON",2006-09-18,"","HU",85,972,2006,0.67427
"1196",44911,"AL082006","GORDON",2006-09-19,"","HU",85,972,2006,0.67427
"1197",44912,"AL082006","GORDON",2006-09-19,"","HU",90,970,2006,0.67427
"1198",44913,"AL082006","GORDON",2006-09-19,"","HU",80,977,2006,0.67427
"1199",44914,"AL082006","GORDON",2006-09-19,"","HU",75,979,2006,0.67427
"1200",44915,"AL082006","GORDON",2006-09-20,"","HU",70,980,2006,0.67427
"1201",44916,"AL082006","GORDON",2006-09-20,"","HU",70,980,2006,0.67427
"1202",44917,"AL082006","GORDON",2006-09-20,"","HU",65,983,2006,0.67427
"1203",44918,"AL082006","GORDON",2006-09-20,"","HU",65,983,2006,0.67427
"1204",44919,"AL082006","GORDON",2006-09-21,"","TS",60,984,2006,0.67427
"1205",44920,"AL082006","GORDON",2006-09-21,"","TS",55,986,2006,0.67427
"1206",44921,"AL082006","GORDON",2006-09-21,"","TS",55,982,2006,0.67427
"1207",44922,"AL082006","GORDON",2006-09-21,"","TS",55,978,2006,0.67427
"1208",44923,"AL082006","GORDON",2006-09-22,"","TS",60,975,2006,0.67427
"1209",44924,"AL082006","GORDON",2006-09-22,"","TS",65,974,2006,0.67427
"1210",44925,"AL082006","GORDON",2006-09-22,"","TS",55,976,2006,0.67427
"1211",44926,"AL082006","GORDON",2006-09-22,"","TS",45,980,2006,0.67427
"1212",44927,"AL082006","GORDON",2006-09-23,"","TS",45,982,2006,0.67427
"1213",44928,"AL082006","GORDON",2006-09-23,"","TS",40,986,2006,0.67427
"1214",44929,"AL082006","GORDON",2006-09-23,"","TS",35,993,2006,0.67427
"1215",44930,"AL082006","GORDON",2006-09-23,"","TS",35,994,2006,0.67427
"1216",44931,"AL082006","GORDON",2006-09-24,"","TS",30,995,2006,0.67427
"1217",44932,"AL082006","GORDON",2006-09-24,"","TS",30,996,2006,0.67427
"1218",44933,"AL082006","GORDON",2006-09-24,"","TS",30,998,2006,0.67427
"1219",44934,"AL082006","GORDON",2006-09-24,"","TS",25,1001,2006,0.67427
"1220",44935,"AL092006","HELENE",2006-09-12,"","TS",25,1007,2006,0.67427
"1221",44936,"AL092006","HELENE",2006-09-12,"","TS",30,1007,2006,0.67427
"1222",44937,"AL092006","HELENE",2006-09-13,"","TS",30,1007,2006,0.67427
"1223",44938,"AL092006","HELENE",2006-09-13,"","TS",30,1007,2006,0.67427
"1224",44939,"AL092006","HELENE",2006-09-13,"","TS",30,1007,2006,0.67427
"1225",44940,"AL092006","HELENE",2006-09-13,"","TS",30,1006,2006,0.67427
"1226",44941,"AL092006","HELENE",2006-09-14,"","TS",35,1005,2006,0.67427
"1227",44942,"AL092006","HELENE",2006-09-14,"","TS",35,1005,2006,0.67427
"1228",44943,"AL092006","HELENE",2006-09-14,"","TS",40,1003,2006,0.67427
"1229",44944,"AL092006","HELENE",2006-09-14,"","TS",40,1003,2006,0.67427
"1230",44945,"AL092006","HELENE",2006-09-15,"","TS",40,1002,2006,0.67427
"1231",44946,"AL092006","HELENE",2006-09-15,"","TS",45,1000,2006,0.67427
"1232",44947,"AL092006","HELENE",2006-09-15,"","TS",50,997,2006,0.67427
"1233",44948,"AL092006","HELENE",2006-09-15,"","TS",55,995,2006,0.67427
"1234",44949,"AL092006","HELENE",2006-09-16,"","TS",60,992,2006,0.67427
"1235",44950,"AL092006","HELENE",2006-09-16,"","TS",60,990,2006,0.67427
"1236",44951,"AL092006","HELENE",2006-09-16,"","HU",65,987,2006,0.67427
"1237",44952,"AL092006","HELENE",2006-09-16,"","HU",65,986,2006,0.67427
"1238",44953,"AL092006","HELENE",2006-09-17,"","HU",70,983,2006,0.67427
"1239",44954,"AL092006","HELENE",2006-09-17,"","HU",75,979,2006,0.67427
"1240",44955,"AL092006","HELENE",2006-09-17,"","HU",80,976,2006,0.67427
"1241",44956,"AL092006","HELENE",2006-09-17,"","HU",90,970,2006,0.67427
"1242",44957,"AL092006","HELENE",2006-09-18,"","HU",100,962,2006,0.67427
"1243",44958,"AL092006","HELENE",2006-09-18,"","HU",105,955,2006,0.67427
"1244",44959,"AL092006","HELENE",2006-09-18,"","HU",105,958,2006,0.67427
"1245",44960,"AL092006","HELENE",2006-09-18,"","HU",95,962,2006,0.67427
"1246",44961,"AL092006","HELENE",2006-09-19,"","HU",95,962,2006,0.67427
"1247",44962,"AL092006","HELENE",2006-09-19,"","HU",95,960,2006,0.67427
"1248",44963,"AL092006","HELENE",2006-09-19,"","HU",95,958,2006,0.67427
"1249",44964,"AL092006","HELENE",2006-09-19,"","HU",90,956,2006,0.67427
"1250",44965,"AL092006","HELENE",2006-09-20,"","HU",90,958,2006,0.67427
"1251",44966,"AL092006","HELENE",2006-09-20,"","HU",90,958,2006,0.67427
"1252",44967,"AL092006","HELENE",2006-09-20,"","HU",90,959,2006,0.67427
"1253",44968,"AL092006","HELENE",2006-09-20,"","HU",80,960,2006,0.67427
"1254",44969,"AL092006","HELENE",2006-09-21,"","HU",80,962,2006,0.67427
"1255",44970,"AL092006","HELENE",2006-09-21,"","HU",75,964,2006,0.67427
"1256",44971,"AL092006","HELENE",2006-09-21,"","HU",75,968,2006,0.67427
"1257",44972,"AL092006","HELENE",2006-09-21,"","HU",75,970,2006,0.67427
"1258",44973,"AL092006","HELENE",2006-09-22,"","HU",75,970,2006,0.67427
"1259",44974,"AL092006","HELENE",2006-09-22,"","HU",70,970,2006,0.67427
"1260",44975,"AL092006","HELENE",2006-09-22,"","HU",70,970,2006,0.67427
"1261",44976,"AL092006","HELENE",2006-09-22,"","HU",70,968,2006,0.67427
"1262",44977,"AL092006","HELENE",2006-09-23,"","HU",75,964,2006,0.67427
"1263",44978,"AL092006","HELENE",2006-09-23,"","HU",80,962,2006,0.67427
"1264",44979,"AL092006","HELENE",2006-09-23,"","HU",80,962,2006,0.67427
"1265",44980,"AL092006","HELENE",2006-09-23,"","HU",75,963,2006,0.67427
"1266",44981,"AL092006","HELENE",2006-09-24,"","HU",70,964,2006,0.67427
"1267",44982,"AL092006","HELENE",2006-09-24,"","HU",65,964,2006,0.67427
"1268",44983,"AL092006","HELENE",2006-09-24,"","HU",65,964,2006,0.67427
"1269",44984,"AL092006","HELENE",2006-09-24,"","TS",65,964,2006,0.67427
"1270",44985,"AL092006","HELENE",2006-09-25,"","TS",65,964,2006,0.67427
"1271",44986,"AL092006","HELENE",2006-09-25,"","TS",65,966,2006,0.67427
"1272",44987,"AL092006","HELENE",2006-09-25,"","TS",60,968,2006,0.67427
"1273",44988,"AL092006","HELENE",2006-09-25,"","TS",55,972,2006,0.67427
"1274",44989,"AL092006","HELENE",2006-09-26,"","TS",50,977,2006,0.67427
"1275",44990,"AL092006","HELENE",2006-09-26,"","TS",50,980,2006,0.67427
"1276",44991,"AL092006","HELENE",2006-09-26,"","TS",50,984,2006,0.67427
"1277",44992,"AL092006","HELENE",2006-09-26,"","TS",45,986,2006,0.67427
"1278",44993,"AL092006","HELENE",2006-09-27,"","TS",45,988,2006,0.67427
"1279",44994,"AL092006","HELENE",2006-09-27,"","TS",45,988,2006,0.67427
"1280",44995,"AL092006","HELENE",2006-09-27,"","TS",40,988,2006,0.67427
"1281",44996,"AL092006","HELENE",2006-09-27,"","TS",40,988,2006,0.67427
"1282",44997,"AL102006","ISAAC",2006-09-27,"","TS",30,1012,2006,0.67427
"1283",44998,"AL102006","ISAAC",2006-09-28,"","TS",30,1012,2006,0.67427
"1284",44999,"AL102006","ISAAC",2006-09-28,"","TS",35,1008,2006,0.67427
"1285",45000,"AL102006","ISAAC",2006-09-28,"","TS",40,1006,2006,0.67427
"1286",45001,"AL102006","ISAAC",2006-09-28,"","TS",40,1006,2006,0.67427
"1287",45002,"AL102006","ISAAC",2006-09-29,"","TS",40,1006,2006,0.67427
"1288",45003,"AL102006","ISAAC",2006-09-29,"","TS",40,1006,2006,0.67427
"1289",45004,"AL102006","ISAAC",2006-09-29,"","TS",45,1003,2006,0.67427
"1290",45005,"AL102006","ISAAC",2006-09-29,"","TS",50,1000,2006,0.67427
"1291",45006,"AL102006","ISAAC",2006-09-30,"","TS",60,997,2006,0.67427
"1292",45007,"AL102006","ISAAC",2006-09-30,"","TS",60,995,2006,0.67427
"1293",45008,"AL102006","ISAAC",2006-09-30,"","HU",65,992,2006,0.67427
"1294",45009,"AL102006","ISAAC",2006-09-30,"","HU",70,989,2006,0.67427
"1295",45010,"AL102006","ISAAC",2006-10-01,"","HU",75,987,2006,0.67933
"1296",45011,"AL102006","ISAAC",2006-10-01,"","HU",75,985,2006,0.67933
"1297",45012,"AL102006","ISAAC",2006-10-01,"","HU",70,986,2006,0.67933
"1298",45013,"AL102006","ISAAC",2006-10-01,"","HU",70,987,2006,0.67933
"1299",45014,"AL102006","ISAAC",2006-10-02,"","HU",65,988,2006,0.67933
"1300",45015,"AL102006","ISAAC",2006-10-02,"","HU",65,989,2006,0.67933
"1301",45016,"AL102006","ISAAC",2006-10-02,"","TS",60,990,2006,0.67933
"1302",45017,"AL102006","ISAAC",2006-10-02,"","TS",55,995,2006,0.67933
"1303",45018,"AL102006","ISAAC",2006-10-03,"","TS",55,996,2006,0.67933
"1304",45019,"AL102006","ISAAC",2006-10-03,"","TS",45,998,2006,0.67933
"1305",45020,"AL102006","ISAAC",2006-10-03,"","TS",35,1000,2006,0.67933
"1306",45021,"AL012007","ANDREA",2007-05-06,"","TS",35,1012,2007,0.41943
"1307",45022,"AL012007","ANDREA",2007-05-06,"","TS",40,1009,2007,0.41943
"1308",45023,"AL012007","ANDREA",2007-05-07,"","TS",50,1005,2007,0.41943
"1309",45024,"AL012007","ANDREA",2007-05-07,"","TS",65,998,2007,0.41943
"1310",45025,"AL012007","ANDREA",2007-05-07,"","TS",65,998,2007,0.41943
"1311",45026,"AL012007","ANDREA",2007-05-07,"","TS",65,998,2007,0.41943
"1312",45027,"AL012007","ANDREA",2007-05-08,"","TS",55,1000,2007,0.41943
"1313",45028,"AL012007","ANDREA",2007-05-08,"","TS",50,1001,2007,0.41943
"1314",45029,"AL012007","ANDREA",2007-05-08,"","TS",50,1001,2007,0.41943
"1315",45030,"AL012007","ANDREA",2007-05-08,"","TS",50,1001,2007,0.41943
"1316",45031,"AL012007","ANDREA",2007-05-09,"","TS",50,1001,2007,0.41943
"1317",45032,"AL012007","ANDREA",2007-05-09,"","TS",50,1001,2007,0.41943
"1318",45033,"AL012007","ANDREA",2007-05-09,"","TS",45,1003,2007,0.41943
"1319",45034,"AL012007","ANDREA",2007-05-09,"","TS",40,1003,2007,0.41943
"1320",45035,"AL012007","ANDREA",2007-05-10,"","TS",40,1003,2007,0.41943
"1321",45036,"AL012007","ANDREA",2007-05-10,"","TS",35,1003,2007,0.41943
"1322",45037,"AL012007","ANDREA",2007-05-10,"","TS",30,1003,2007,0.41943
"1323",45038,"AL012007","ANDREA",2007-05-10,"","TS",30,1003,2007,0.41943
"1324",45039,"AL012007","ANDREA",2007-05-11,"","TS",30,1004,2007,0.41943
"1325",45040,"AL012007","ANDREA",2007-05-11,"","TS",30,1004,2007,0.41943
"1326",45041,"AL012007","ANDREA",2007-05-11,"","TS",25,1005,2007,0.41943
"1327",45042,"AL012007","ANDREA",2007-05-11,"","TS",25,1005,2007,0.41943
"1328",45043,"AL012007","ANDREA",2007-05-12,"","TS",25,1006,2007,0.41943
"1329",45044,"AL012007","ANDREA",2007-05-12,"","TS",25,1006,2007,0.41943
"1330",45045,"AL012007","ANDREA",2007-05-12,"","TS",25,1006,2007,0.41943
"1331",45046,"AL012007","ANDREA",2007-05-12,"","TS",25,1006,2007,0.41943
"1332",45047,"AL012007","ANDREA",2007-05-13,"","TS",25,1006,2007,0.41943
"1333",45048,"AL012007","ANDREA",2007-05-13,"","TS",25,1006,2007,0.41943
"1334",45049,"AL012007","ANDREA",2007-05-13,"","TS",25,1007,2007,0.41943
"1335",45050,"AL012007","ANDREA",2007-05-13,"","TS",25,1007,2007,0.41943
"1336",45051,"AL012007","ANDREA",2007-05-14,"","TS",25,1007,2007,0.41943
"1337",45052,"AL022007","BARRY",2007-05-31,"","TS",25,1008,2007,0.41943
"1338",45053,"AL022007","BARRY",2007-05-31,"","TS",25,1007,2007,0.41943
"1339",45054,"AL022007","BARRY",2007-05-31,"","TS",25,1006,2007,0.41943
"1340",45055,"AL022007","BARRY",2007-05-31,"","TS",25,1005,2007,0.41943
"1341",45056,"AL022007","BARRY",2007-06-01,"","TS",25,1005,2007,0.52261
"1342",45057,"AL022007","BARRY",2007-06-01,"","TS",25,1005,2007,0.52261
"1343",45058,"AL022007","BARRY",2007-06-01,"","TS",30,1004,2007,0.52261
"1344",45059,"AL022007","BARRY",2007-06-01,"","TS",40,1000,2007,0.52261
"1345",45060,"AL022007","BARRY",2007-06-02,"","TS",50,997,2007,0.52261
"1346",45061,"AL022007","BARRY",2007-06-02,"","TS",45,998,2007,0.52261
"1347",45062,"AL022007","BARRY",2007-06-02,"","TS",40,1000,2007,0.52261
"1348",45063,"AL022007","BARRY",2007-06-02,"L","TS",30,1000,2007,0.52261
"1349",45064,"AL022007","BARRY",2007-06-02,"","TS",30,1001,2007,0.52261
"1350",45065,"AL022007","BARRY",2007-06-03,"","TS",35,997,2007,0.52261
